stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,preferred
2426,2426,Toronto Southbound @ Mill,,44.104382,-79.124941,,,0,,,1,2
2427,2427,Toronto Southbound @ Campbell,,44.102555,-79.125703,,,0,,,2,2
2428,2428,Reach Eastbound @ East,,44.104907,-79.113612,,,0,,,1,2
2429,2429,Reach Eastbound @ Hamilton,,44.104684,-79.111752,,,0,,,1,2
2430,2430,Reach Eastbound @ Testa,,44.104464,-79.109229,,,0,,,1,2
2431,2431,Reach Northbound @ Coral Creek,,44.104497,-79.108006,,,0,,,1,2
2433,2433,Franklin Northbound @ Parkside,,44.106913,-79.115832,,,0,,,1,2
2434,2434,Franklin Northbound @ Brock Street,,44.109968,-79.117222,,,0,,,2,2
2436,2436,Toronto Southbound @ Elgin Park,,44.09739900000001,-79.128533,,,0,,,1,2
2437,2437,Toronto Northbound @ Mill,,44.10394500000001,-79.12506,,,0,,,1,2
2438,2438,Toronto Southbound @ Brock Street (South side stop),,44.107718,-79.123036,,,0,,,1,2
2441,2441,Franklin Southbound @ Brock Street,,44.10972000000001,-79.11723499999998,,,0,,,1,2
2442,2442,Southbound @ 72 Franklin,,44.107774,-79.116345,,,0,,,1,2
2443,2443,Brock Street Westbound @ Main Street,,44.109472,-79.12032499999998,,,0,,,1,2
2444,2444,Reach Westbound @ Marsh Hill (Epsom),,44.093705,-79.035732,,,0,,,2,2
2445,2445,Reach Eastbound @ Marsh Hill (Epsom),,44.093585,-79.035966,,,0,,,2,2
2446,2446,Reach Eastbound @ Reach Industrial Park,,44.104969,-78.985241,,,0,,,2,2
2447,2447,Reach Westbound @ Reach Industrial Park,,44.105095,-78.98500799999998,,,0,,,2,2
2448,2448,Reach Eastbound @ North Port,,44.106497,-78.978346,,,0,,,2,2
2449,2449,Reach Westbound @ North Port,,44.106635,-78.977997,,,0,,,2,2
245,245,Anderson Southbound @ Kilbride,,43.917513,-78.937106,,,0,,,1,2
2450,2450,Reach Eastbound @ Sherrington,,44.110073,-78.961905,,,0,,,1,2
2451,2451,Reach Westbound @ Sherrington,,44.110199,-78.961945,,,0,,,2,2
2452,2452,Reach Eastbound @ Old Simcoe,,44.11102600000001,-78.957515,,,0,,,2,2
2453,2453,Reach Eastbound @ Simcoe,,44.1122,-78.951756,,,0,,,1,2
2454,2454,Reach Westbound @ Simcoe,,44.112316,-78.951684,,,0,,,2,2
2455,2455,Reach Westbound @ Old Simcoe,,44.111107,-78.957656,,,0,,,2,2
2456,2456,Simcoe Northbound @ Steepleview (Columbus),,43.979501,-78.91001199999998,,,0,,,2,2
2457,2457,Simcoe Northbound @ Columbus Road (Columbus),,43.982318,-78.911266,,,0,,,2,2
2458,2458,Simcoe Southbound @ Columbus Road (Columbus),,43.982203,-78.911351,,,0,,,2,2
2459,2459,Simcoe Southbound @ Westview (Columbus),,43.979472,-78.910124,,,0,,,2,2
246,246,Anderson Southbound @ Darren,,43.915405,-78.936222,,,0,,,2,2
2462,2462,Simcoe Northbound @ Raglan Road (Raglan),,44.017775,-78.925672,,,0,,,2,2
2463,2463,Simcoe Northbound @ Snow Ridge,,44.024868,-78.924563,,,0,,,2,2
2464,2464,Simcoe Southbound @ Snow Ridge,,44.024706,-78.92478199999998,,,0,,,2,2
2465,2465,Simcoe Southbound @ Raglan Road (Raglan),,44.018378,-78.925944,,,0,,,2,2
2473,2473,King Westbound @ Old Simcoe,,44.08405984,-78.95354168,,,0,,,2,2
2475,2475,Old Simcoe Northbound @ Jeffrey,,44.089871,-78.955184,,,0,,,1,2
2476,2476,Old Simcoe Southbound @ Jeffrey,,44.090628,-78.955344,,,0,,,2,2
2478,2478,King Eastbound @ Old Simcoe,,44.083946,-78.953711,,,0,,,1,2
2491,2491,Curts Eastbound @ Port Perry Terminal,,44.10227900000001,-78.938356,,,0,,,1,1
2500,2500,Simcoe Southbound @ Kellett,,44.110346,-78.950117,,,0,,,1,2
2501,2501,Simcoe Southbound @ Balsam,,44.107337,-78.94889,,,0,,,1,2
2503,2503,Scugog  Westbound @ Simcoe,,44.099916,-78.945102,,,0,,,2,2
2505,2505,Scugog Westbound @ Ottawa,,44.09877,-78.950789,,,0,,,1,2
2506,2506,Scugog Westbound @ Old Simcoe,,44.097862,-78.955178,,,0,,,2,2
2509,2509,Scugog Eastbound @ Old Simcoe,,44.09774800000001,-78.955305,,,0,,,2,2
2510,2510,Scugog Eastbound @ Ottawa,,44.098585,-78.951258,,,0,,,2,2
2512,2512,Scugog Eastbound @ Simcoe,,44.099892,-78.944804,,,0,,,2,2
2514,2514,Simcoe Northbound @ Balsam,,44.107457,-78.948792,,,0,,,2,2
2515,2515,Simcoe Northbound @ Beech,,44.110223,-78.95,,,0,,,2,2
2516,2516,Old Simcoe Southbound @ Scugog Street,,44.096969,-78.95578399999998,,,0,,,2,2
2517,2517,Old Simcoe Southbound @ Victoria,,44.093814,-78.955567,,,0,,,2,2
2549,2549,Pickering Station,,43.831147,-79.084237,,,0,,,1,1
255,255,Anderson Southbound @ Manning,,43.89454,-78.927052,,,0,,,1,2
256,256,Anderson Southbound @ Maplewood,,43.892471,-78.926119,,,0,,,1,2
2569,2569,Ajax Station,,43.847679,-79.041346,,,0,,,1,1
257,257,Anderson Southbound @ Bradley,,43.890386,-78.925223,,,0,,,1,2
2574,2574,Fairall Eastbound @ Westney (West side stop),,43.846447,-79.039484,,,0,,,1,2
2576,2576,Whitby Station,,43.865496,-78.93794,,,0,,,1,1
258,258,Anderson Southbound @ Crawforth,,43.886829,-78.923657,,,0,,,1,2
2585,2585,Oshawa Station,,43.87066200000001,-78.886365,,,0,,,1,2
259,259,Anderson Southbound @ Dundas,,43.8851472,-78.9229176,,,0,,,2,2
2595,2595,Oshawa Centre Terminal,,43.88916900000001,-78.877279,,,0,,,1,2
260,260,Consumers Eastbound @ Paisley,,43.867601,-78.93573499999998,,,0,,,2,2
2603,2603,King Eastbound @ Centre,,43.89714,-78.86528199999998,,,0,,,2,1
2604,2604,Gibb Westbound @ Centre,,43.89014370000001,-78.8622203,,,0,,,1,2
261,261,Eastbound @ 187 Consumers,,43.867911,-78.93228,,,0,,,1,2
262,262,Westbound @ 1716 Victoria,,43.86729177,-78.900295,,,0,,,1,1
265,265,Wentworth Westbound @ Boundary (West side stop),,43.86166688,-78.88778,,,0,,,2,2
266,266,Wentworth Westbound @ Forbes,,43.860563,-78.89276099999998,,,0,,,2,2
267,267,Wentworth Westbound @ Scotia,,43.859508,-78.897536,,,0,,,2,2
268,268,Thickson Northbound @ Wentworth,,43.859,-78.9007,,,0,,,1,2
269,269,Thickson Northbound @ Tricont,,43.86266,-78.902289,,,0,,,2,2
270,270,Thickson Northbound @ Victoria,,43.865547,-78.903392,,,0,,,2,2
2704,2704,Taunton Westbound @ Coronation,,43.908291,-78.987629,,,0,,,2,1
2705,2705,Taunton Eastbound @ Coronation,,43.908217,-78.986958,,,0,,,2,1
2707,2707,Taunton Westbound @ Baycliff,,43.910014,-78.980509,,,0,,,2,1
2708,2708,Taunton Westbound @ Gillett,,43.89974380000001,-79.0239972,,,0,,,2,2
2709,2709,Bloor Eastbound @ Ritson,,43.882318,-78.846976,,,0,,,2,2
2712,2712,Simcoe Northbound @ Conlin,,43.947746,-78.895601,,,0,,,1,2
2713,2713,Taunton Westbound @ Fallingbrook,,43.91836021000001,-78.944325,,,0,,,1,2
2718,2718,Bayly Eastbound @ Boone,,43.847742,-79.001192,,,0,,,1,2
272,272,Thickson Northbound @ Burns,,43.877058,-78.908542,,,0,,,2,2
2720,2720,Church Southbound @ Sherwood,,43.85655100000001,-79.056518,,,0,,,2,2
2729,2729,Taunton Eastbound @ Harwood,,43.895089,-79.042882,,,0,,,1,2
2730,2730,Taunton Westbound @ Harwood,,43.8952726,-79.0431068,,,0,,,2,2
2733,2733,Simcoe Northbound @ Greenway,,44.09167138,-78.94143037,,,0,,,1,2
2734,2734,Simcoe Northbound @ Vanedward,,44.09453,-78.942667,,,0,,,1,2
2735,2735,Major Westbound @ Union,,44.09494421790455,-78.94644287993667,,,0,,,2,2
2737,2737,Union Southbound @ Robin Trail,,44.09118967610624,-78.94857657297366,,,0,,,2,2
2739,2739,King Westbound @ Union,,44.08454,-78.95111799999998,,,0,,,2,2
274,274,Thickson Northbound @ Nichol,,43.88211600000001,-78.910842,,,0,,,2,2
2740,2740,Union Northbound @ Hurd,,44.085418,-78.9509,,,0,,,1,2
2741,2741,Union Northbound @ Josephine,,44.09017,-78.948845,,,0,,,1,2
2743,2743,Union Northbound @ Major,,44.094297,-78.947064,,,0,,,1,2
2744,2744,Simcoe Southbound @ Vanedward,,44.094828,-78.94307499999998,,,0,,,1,2
2745,2745,Simcoe Southbound @ Greenway,,44.09201925,-78.94179818,,,0,,,1,2
2749,2749,Northbound @ 15929 Simcoe St,,44.111357,-78.950491,,,0,,,1,2
275,275,Northbound @ 35 Thickson,,43.884288,-78.911801,,,0,,,1,2
276,276,Thickson Northbound @ Dundas,,43.88712300000001,-78.912944,,,0,,,1,2
277,277,Thickson Northbound @ Crawforth,,43.88843361,-78.91350799999998,,,0,,,1,2
278,278,Thickson Northbound @ Pine Hills,,43.89153000000001,-78.914804,,,0,,,1,2
279,279,Thickson Northbound @ Dalton,,43.893721,-78.915756,,,0,,,1,2
28,28,Garden Southbound @ Kenneth Hobbs,,43.902996,-78.941649,,,0,,,1,2
281,281,Thickson Northbound @ Canadian Oaks,,43.899509,-78.918233,,,0,,,1,2
283,283,Thickson Northbound @ Rossland (South Side Stop),,43.903729,-78.92006499999998,,,0,,,1,2
29,29,Southbound @ 3088 Garden,,43.901353,-78.940938,,,0,,,1,2
290,290,Thickson Northbound @ Bach,,43.916314,-78.925599,,,0,,,1,2
292,292,Thickson Northbound @ Cathedral,,43.919129,-78.9267847,,,0,,,2,2
293,293,Garrard Southbound @ Griffen,,43.92320500000001,-78.917972,,,0,,,1,2
294,294,Garrard Southbound @ Shore,,43.921498,-78.917227,,,0,,,1,2
295,295,Garrard Southbound @ Dryden,,43.917352,-78.91538799999998,,,0,,,1,2
296,296,Garrard Southbound @ Rolling Acres,,43.914403,-78.914092,,,0,,,1,2
297,297,Garrard Southbound @ Donald Wilson,,43.9121379,-78.9130924,,,0,,,1,2
298,298,Garrard Southbound @ Fencerow,,43.910044,-78.912156,,,0,,,1,2
30,30,Garden Southbound @ Rossland (Durham Region Headquarters),,43.898752,-78.93967,,,0,,,1,2
300,300,Garrard Southbound @ Rossland,,43.905952,-78.910619,,,0,,,1,2
3001,3001,Waterford Westbound @ Woodview,,43.820346,-79.144548,,,0,,,2,2
3004,3004,Waterford Eastbound @ Forestview,,43.820443,-79.140253,,,0,,,1,2
3014,3014,Ravenscroft Northbound @ Daniels,,43.86326600000001,-79.046606,,,0,,,2,2
302,302,Garrard Southbound @ Parkview,,43.90280914,-78.90922,,,0,,,1,2
303,303,Garrard Southbound @ Gadsby,,43.899855,-78.907942,,,0,,,1,2
3038,3038,Salem Southbound @ Thackery,,43.88831017,-79.026786,,,0,,,2,2
3039,3039,Salem Northbound @ Gillett,,43.888491,-79.026599,,,0,,,2,2
304,304,Garrard Southbound @ Manning,,43.89760603,-78.906976,,,0,,,1,2
3041,3041,Salem Northbound @ Harper Hill,,43.88440700000001,-79.021938,,,0,,,2,2
3042,3042,Salem Southbound @ Rossland,,43.88210500000001,-79.019056,,,0,,,2,1
3043,3043,Salem Northbound @ Rossland,,43.881461,-79.018414,,,0,,,2,2
3044,3044,Williamson Eastbound @ Kirk,,43.893784,-79.026951,,,0,,,1,2
3045,3045,Williamson Westbound @ Sergeant,,43.894659,-79.026201,,,0,,,1,2
3048,3048,Pickering Beach Northbound @ Bayly,,43.846466,-79.005762,,,0,,,1,1
3049,3049,Salem Northbound @ Lord,,43.849311,-79.006791,,,0,,,2,2
3052,3052,Salem Southbound @ Lord,,43.849663,-79.007221,,,0,,,2,2
3053,3053,Salem Southbound @ Bayly,,43.84686809732681,-79.00620876374902,,,0,,,2,1
3054,3054,Pickering Beach Southbound @ Michaelman,,43.84421074545585,-79.00602185445216,,,0,,,2,2
3055,3055,Pickering Beach Southbound @ Hickman,,43.842824,-79.00649,,,0,,,2,2
3056,3056,Pickering Beach Southbound @ Emperor,,43.840676,-79.006118,,,0,,,1,1
3057,3057,Pickering Beach Southbound @ Foord,,43.837128,-79.004638,,,0,,,2,2
3058,3058,Southbound @ 722 Pickering Beach,,43.834673,-79.003576,,,0,,,2,2
3059,3059,Pickering Beach Southbound @ Rollo,,43.831646,-79.00228199999998,,,0,,,1,1
3060,3060,Eastbound @ 509 Bayly,,43.8495633,-78.9927232,,,0,,,2,2
3061,3061,Bayly Eastbound @ Audley,,43.850332,-78.989176,,,0,,,1,1
3062,3062,Audley Southbound @ Keywood,,43.848222,-78.987917,,,0,,,2,2
3063,3063,Audley Southbound @ Sharplin,,43.84292,-78.986321,,,0,,,2,2
3064,3064,Audley Southbound @ Holloway,,43.836116,-78.986706,,,0,,,2,2
3066,3066,Audley Southbound @ Ashbury,,43.832312,-78.985326,,,0,,,1,2
3067,3067,Ashbury Westbound @ Shoal Point,,43.83294,-78.991383,,,0,,,2,2
3068,3068,Range Line Eastbound @ Poplar,,43.828856,-78.99938,,,0,,,2,2
30741,3074,Lake Driveway Westbound @ Westney,,43.828777,-79.032817,,,0,,,2,1
30751,3075,Lake Driveway Southbound @ Vale,,43.826381,-79.033125,,,0,,,2,2
30761,3076,Lake Driveway Southbound @ Hawkins,,43.823696,-79.034343,,,0,,,2,2
30801,3080,Finley Northbound @ Burden,,43.821367,-79.022861,,,0,,,2,2
3083,3083,Harwood Southbound @ Windebanks,,43.828548,-79.014208,,,0,,,2,2
3085,3085,Clover Ridge Eastbound @ Crawford,,43.8271,-79.00769,,,0,,,2,2
3086,3086,Clover Ridge Eastbound @ Clarke,,43.829813,-79.00429099999998,,,0,,,2,2
3089,3089,Dreyer Westbound @ Harwood,,43.83109300000001,-79.014244,,,0,,,2,2
309,309,Thickson Northbound @ Manning,,43.8948175,-78.91623869999998,,,0,,,1,2
30961,3096,Northbound @ 574 Monarch,,43.836801,-79.022498,,,0,,,2,2
30971,3097,Monarch Northbound @ Tragunna,,43.84052,-79.02412,,,0,,,2,2
31,31,Garden Southbound @ Bassett,,43.896968,-78.938877,,,0,,,1,2
310,310,Thickson Southbound @ Dalton,,43.893474,-78.915889,,,0,,,1,2
3105,3105,Victoria Eastbound @ Bayside Gate,,43.858814,-78.950286,,,0,,,2,2
3106,3106,Thickson Northbound @ Fieldnest,,43.911379,-78.92341399999998,,,0,,,1,2
3107,3107,Thickson Northbound @ Dryden,,43.913835,-78.924456,,,0,,,1,2
3109,3109,Ritson Southbound @ Bloor,,43.883063,-78.84632,,,0,,,2,2
311,311,Thickson Southbound @ Pine Hills,,43.89187877,-78.915149,,,0,,,1,2
3110,3110,Ritson Southbound @ Conant,,43.87956,-78.844802,,,0,,,1,2
3113,3113,Colonel Sam Westbound @ Farewell,,43.87933000000001,-78.82801,,,0,,,2,2
3114,3114,Farewell Northbound @ Raleigh,,43.88279606653353,-78.82968003226307,,,0,,,2,1
3115,3115,Southbound @ 206 Ritson,,43.9039406,-78.8557913,,,0,,,2,2
3116,3116,Northbound @ 205 Ritson,,43.904205,-78.855635,,,0,,,2,2
3117,3117,Ritson Southbound @ Bond,,43.901042,-78.854433,,,0,,,2,2
3118,3118,Ritson Northbound @ Richmond,,43.901499,-78.854417,,,0,,,2,2
312,312,Thickson Southbound @ Crawforth,,43.88874243,-78.91385,,,0,,,1,2
3123,3123,Wilson Southbound @ Adelaide,,43.909548,-78.847296,,,0,,,2,2
3125,3125,Wilson Southbound @ Hillcroft,,43.91355036312938,-78.84907667343516,,,0,,,2,2
3126,3126,Wilson Northbound @ Hillcroft,,43.913236,-78.848778,,,0,,,1,2
3127,3127,Britannia Eastbound @ Steeplechase,,43.956275,-78.896619,,,0,,,1,2
3128,3128,Britannia Eastbound @ Bridle,,43.955878,-78.893451,,,0,,,2,2
313,313,Thickson Southbound @ Dundas,,43.88721867000001,-78.913195,,,0,,,1,2
3132,3132,Conlin Eastbound @ Harmony,,43.95665300000001,-78.857426,,,0,,,2,2
3133,3133,Grandview Southbound @ Woodstream,,43.95607300000001,-78.846023,,,0,,,2,2
3134,3134,Grandview Southbound @ Salmers,,43.95001100000001,-78.843457,,,0,,,2,2
3135,3135,Grandview Northbound @ Salmers,,43.949878,-78.843025,,,0,,,2,2
3136,3136,Grandview Northbound @ Woodstream,,43.955852,-78.845803,,,0,,,2,2
3137,3137,Conlin Westbound @ Harmony,,43.956986,-78.856803,,,0,,,2,2
314,314,Southbound @ 44 Thickson,,43.884433,-78.912122,,,0,,,1,2
3141,3141,Baseline Westbound @ West Side Drive,,43.89572350000001,-78.6998376,,,0,,,2,2
3143,3143,Aspen Springs Eastbound @ West Side Drive,,43.9026426,-78.7064451,,,0,,,2,2
3144,3144,Aspen Springs Eastbound @ Fry,,43.9051647,-78.7032401,,,0,,,2,2
3145,3145,Green Northbound @ Remmington,,43.897686,-78.706956,,,0,,,2,2
3149,3149,Liberty Northbound @ Wellington,,43.91361100000001,-78.681484,,,0,,,2,2
315,315,Thickson Southbound @ Nichol,,43.882767,-78.911373,,,0,,,1,2
3150,3150,Liberty Northbound @ Concession,,43.917844,-78.683319,,,0,,,1,2
3151,3151,Concession Eastbound @ Trudeau,,43.91926500000001,-78.678888,,,0,,,1,2
3154,3154,Longworth Westbound @ Swindells,,43.93118,-78.685434,,,0,,,1,2
3155,3155,Liberty Northbound @ Freeland,,43.93182190000001,-78.6893809,,,0,,,1,2
316,316,Thickson Southbound @ Long,,43.879377,-78.909859,,,0,,,1,2
3161,3161,Mearns Northbound @ Concession,,43.921138,-78.673813,,,0,,,1,2
3163,3163,Green Northbound @ Highway 2 (North side stop),,43.909994,-78.712264,,,0,,,1,2
3165,3165,Green Southbound @ South Of Highway 2,,43.90821300000001,-78.711662,,,0,,,2,2
3167,3167,Bowmanville Ave Southbound @ Hartwell,,43.904744,-78.699429,,,0,,,2,2
317,317,Thickson Southbound @ Burns,,43.87764539,-78.908946,,,0,,,1,2
3170,3170,Baseline Westbound @ Millburn,,43.895232,-78.702278,,,0,,,2,2
3172,3172,Green Southbound @ Boswell,,43.905223,-78.710404,,,0,,,1,2
3173,3173,Longworth Westbound @ Liberty,,43.930322,-78.688411,,,0,,,1,2
3178,3178,Wilson Northbound @ Attersley,,43.925753,-78.854111,,,0,,,1,2
3179,3179,Wilson Southbound @ Attersley,,43.926015,-78.854372,,,0,,,1,2
318,318,Thickson Southbound @ Tricont,,43.86262,-78.902447,,,0,,,2,2
319,319,Wentworth Eastbound @ Thickson,,43.858818,-78.899945,,,0,,,2,2
320,320,Wentworth Eastbound @ McEwen,,43.859341,-78.897457,,,0,,,2,2
321,321,Consumers Westbound @ Thickson,,43.8723866,-78.9078341,,,0,,,1,2
322,322,Consumers Westbound @ Sunray,,43.870879,-78.91304599999998,,,0,,,1,2
3224,3224,Franklin Northbound @ Reach,,44.10559400000001,-79.115221,,,0,,,1,2
3227,3227,Gibb Westbound @ Nassau,,43.889102,-78.866981,,,0,,,2,2
3228,3228,Gibb Eastbound @ Nassau,,43.888869,-78.86772,,,0,,,2,2
3229,3229,Church Northbound @ Sherwood,,43.855437,-79.055896,,,0,,,2,2
323,323,Consumers Westbound @ Hopkins,,43.870194,-78.915887,,,0,,,2,2
3231,3231,Harwood Northbound @ Dreyer,,43.830787,-79.014381,,,0,,,2,1
3249,3249,Mearns Northbound @ Apple Blossom,,43.924495,-78.675239,,,0,,,1,2
3250,3250,Mearns Northbound @ Sprucewood,,43.928385,-78.676991,,,0,,,1,2
3251,3251,Longworth Westbound @ Rickaby,,43.93205600000001,-78.682305,,,0,,,1,2
3253,3253,Clover Ridge Eastbound @ Andrea,,43.82622,-79.012367,,,0,,,1,1
326,326,Consumers Westbound @ Cannon,,43.8689872,-78.9237719,,,0,,,1,2
3262,3262,Dean Westbound @ Wilson,,43.887869,-78.83800599999998,,,0,,,2,2
3263,3263,Dean Northbound @ Sedan,,43.888306,-78.841289,,,0,,,2,2
3265,3265,Salem Northbound @ Achilles,,43.85314000000001,-79.009521,,,0,,,2,2
3266,3266,Salem Southbound @ Achilles,,43.85275219675408,-79.00961840932924,,,0,,,2,2
3269,3269,Ritson Northbound @ Beatrice (North stop),,43.930147,-78.866844,,,0,,,2,2
327,327,Consumers Westbound @ Garden,,43.8682969,-78.9286565,,,0,,,1,2
3270,3270,Ritson Northbound @ Pentland,,43.93206,-78.867734,,,0,,,1,2
3271,3271,Ritson Northbound @ Taunton,,43.934727,-78.868826,,,0,,,1,1
3277,3277,Liberty Northbound @ Baseline,,43.901872,-78.676347,,,0,,,2,2
3278,3278,Liberty Northbound @ Jane,,43.90737,-78.67878,,,0,,,2,2
3279,3279,Prince Eastbound @ Simpson,,43.909304,-78.674384,,,0,,,1,2
328,328,Westbound @ 180 Consumers,,43.868088,-78.931766,,,0,,,1,2
329,329,Consumers Westbound @ Paisley,,43.868016,-78.934571,,,0,,,1,2
3294,3294,Rossland Westbound @ Seggar,,43.87746400000001,-79.03796199999998,,,0,,,1,2
3295,3295,Rossland Eastbound @ Seggar,,43.877187,-79.038698,,,0,,,1,2
3296,3296,Rossland Westbound @ Harkins,,43.87213100000001,-79.058372,,,0,,,2,2
330,330,Consumers Eastbound @ Garden,,43.86800980000001,-78.929162,,,0,,,1,2
3300,3300,Highway 7A Westbound @ SmartCentres Port Perry,,44.094684,-78.965222,,,0,,,2,1
3302,3302,Rossland Eastbound @ Woodcock,,43.878356,-79.0334,,,0,,,2,2
3314,3314,Rossland Eastbound @ Harwood,,43.8796476,-79.0275635,,,0,,,1,2
3315,3315,Rossland Westbound @ Harwood,,43.880023,-79.026765,,,0,,,1,2
332,332,Consumers Eastbound @ Cannon,,43.868802,-78.924038,,,0,,,1,2
3322,3322,Westney Southbound @ Kingston (South side stop),,43.8568676,-79.0418045,,,0,,,1,2
3339,3339,Simcoe Southbound @ Queen,,44.10364003,-78.94730861,,,0,,,2,2
334,334,Eastbound @ 107 Consumers,,43.86960100000001,-78.91860699999998,,,0,,,1,2
3340,3340,Simcoe Northbound @ Queen,,44.10351827820833,-78.94709667801564,,,0,,,1,2
3341,3341,Wilson Northbound @ Terrace,,43.9226613,-78.852739,,,0,,,2,2
3342,3342,Wilson Southbound @ Terrace,,43.922588,-78.85286499999998,,,0,,,2,2
3343,3343,Wilson Northbound @ Tiffany,,43.929131,-78.8556,,,0,,,2,2
3344,3344,Wilson Southbound @ Tiffany,,43.92931,-78.855818,,,0,,,2,2
3345,3345,Baseline Westbound @ Martin,,43.8967609,-78.6952935,,,0,,,2,2
3346,3346,Green Northbound @ Highway 2 (South side stop),,43.9087386,-78.711744,,,0,,,2,2
3347,3347,Clarington Boulevard Southbound @ Stevens,,43.9129222,-78.7090942,,,0,,,1,2
335,335,Consumers Eastbound @ Sunray,,43.87071339196998,-78.9128184418275,,,0,,,1,2
3366,3366,Britannia Westbound @ Kentucky Derby,,43.95470000000001,-78.905928,,,0,,,2,2
3367,3367,Brock Road Southbound @ Major Oaks,,43.85522000000001,-79.077861,,,0,,,2,1
3368,3368,Brock Road Southbound @ Dersan,,43.874489,-79.085714,,,0,,,1,1
337,337,Stellar Eastbound @ Thickson,,43.872706,-78.905592,,,0,,,1,2
339,339,Durham College Whitby Campus,,43.871161,-78.900059,,,0,,,2,2
340,340,Westbound @ 946 Champlain,,43.873198,-78.889539,,,0,,,2,2
3409,3409,Dryden Westbound @ Thickson,,43.9143679,-78.92400139999998,,,0,,,1,2
3410,3410,Thickson Southbound @ Winterberry,,43.908294,-78.922324,,,0,,,2,2
3411,3411,Thickson Southbound @ Rossland,,43.904494,-78.920688,,,0,,,1,2
3413,3413,Thickson Southbound @ Marta,,43.8994523,-78.9184387,,,0,,,2,2
3415,3415,Thickson Southbound @ Manning,,43.894635,-78.91639499999998,,,0,,,2,2
3416,3416,Garrard Northbound @ Dundas,,43.88915200000001,-78.903084,,,0,,,1,2
3417,3417,Garrard Southbound @ Dundas,,43.88901400000001,-78.903248,,,0,,,2,2
3419,3419,Garrard Southbound @ Burnage,,43.89232,-78.90464,,,0,,,2,2
342,342,Stellar Westbound @ Thickson,,43.87293600000001,-78.905268,,,0,,,1,2
3420,3420,Dryden Westbound @ Bakerville,,43.91571,-78.91904,,,0,,,2,2
3421,3421,Dryden Westbound @ Waller,,43.91489,-78.92186,,,0,,,2,2
3422,3422,Britannia Westbound @ Thoroughbred,,43.9557,-78.90185,,,0,,,2,2
3423,3423,Britannia Eastbound @ Thoroughbred,,43.9555,-78.90163,,,0,,,2,2
343,343,Kendalwood Northbound @ Sawdon,,43.88010220000001,-78.8990682,,,0,,,1,2
3430,3430,Rossland Eastbound @ Church,,43.8709498,-79.06307049999998,,,0,,,2,2
3431,3431,Rossland Eastbound @ Shell,,43.870787,-79.068303,,,0,,,2,2
3432,3432,Rossland Westbound @ Shell,,43.870936,-79.068386,,,0,,,2,2
3433,3433,Rossland Westbound @ Seagrave,,43.870129,-79.072756,,,0,,,2,2
3434,3434,Rossland Eastbound @ Riverside,,43.869703,-79.073729,,,0,,,2,2
3435,3435,Rossland Eastbound @ Southcott,,43.868324,-79.079724,,,0,,,1,2
344,344,Kendalwood Northbound @ Broadview,,43.8818189,-78.8998565,,,0,,,1,2
345,345,Kendalwood Northbound @ Northview,,43.88518710000001,-78.9014091,,,0,,,1,2
346,346,Garrard Northbound @ Burnage,,43.892441,-78.904566,,,0,,,1,2
348,348,Garrard Northbound @ Manning,,43.896954,-78.906543,,,0,,,1,2
349,349,Garrard Northbound @ Forest,,43.899542,-78.907678,,,0,,,1,2
350,350,Garrard Northbound @ Westwood,,43.901785,-78.908666,,,0,,,1,2
3510,3510,Rossland Westbound @ Southcott,,43.868662,-79.079043,,,0,,,2,2
3515,3515,Altona Northbound @ Finch,,43.834759,-79.144213,,,0,,,2,2
3516,3516,Altona Southbound @ Shadow,,43.83375,-79.143877,,,0,,,2,2
3517,3517,Harmony Northbound @ Greenhill,,43.951841,-78.854544,,,0,,,2,2
3518,3518,Harmony Southbound @ Greenhill,,43.951249,-78.854888,,,0,,,2,2
352,352,Garrard Northbound @ Rossland,,43.906128,-78.910552,,,0,,,1,1
353,353,Garrard Northbound @ Pogson,,43.909057,-78.911592,,,0,,,1,2
3531,3531,Taunton Westbound @ Mary,,43.93451980299271,-78.87242871207518,,,0,,,2,2
3532,3532,Taunton Eastbound @ Mary,,43.93408,-78.87324,,,0,,,2,2
3533,3533,Taunton Westbound @ Simcoe,,43.93288,-78.87956,,,0,,,2,1
3534,3534,Taunton Eastbound @ Simcoe,,43.93301000000001,-78.87799,,,0,,,2,1
3535,3535,Britannia Westbound @ Simcoe,,43.95638712467473,-78.89864596744778,,,0,,,2,2
3537,3537,Britannia Westbound @ Steeplechase,,43.95653,-78.89646999999998,,,0,,,2,2
354,354,Garrard Northbound @ Donald Wilson,,43.91124,-78.912559,,,0,,,1,2
3541,3541,Conlin Eastbound @ Bridle,,43.949,-78.891015,,,0,,,2,2
3542,3542,Simcoe Southbound @ Conlin,,43.94919,-78.896877,,,0,,,2,2
3543,3543,Carnwith Westbound @ Bayern,,43.96223,-78.9725,,,0,,,2,2
3544,3544,Carnwith Westbound @ Darius Harns,,43.96165,-78.97506,,,0,,,2,2
3545,3545,Carnwith Westbound @ Montgomery,,43.9624,-78.96784,,,0,,,2,2
3548,3548,Carnwith Westbound @ Baldwin,,43.9668,-78.95911,,,0,,,2,2
3549,3549,Baldwin Southbound @ Winchester,,43.95347000000001,-78.9624,,,0,,,2,2
355,355,Garrard Northbound @ Weldon,,43.913729,-78.913659,,,0,,,1,2
