stop_desc,stop_url,stop_name,stop_lat,stop_code,stop_id,location_type,preferred,stop_timezone,stop_lon,parent_station,zone_id,wheelchair_boarding
,,Ritson Southbound @ Oshawa Boulevard (South stop),43.91508300000001,869,869,0,2,,-78.860639,,,1
,,Ritson Southbound @ Hillcroft,43.913394,870,870,0,2,,-78.859886,,,1
,,Ritson Southbound @ Adelaide,43.906697,872,872,0,2,,-78.856969,,,1
,,Ritson Northbound @ Adelaide,43.906068,879,879,0,2,,-78.856466,,,1
,,Ritson Northbound @ Hillcroft,43.913421,881,881,0,2,,-78.85972599999998,,,1
,,Ritson Northbound @ Oshawa Boulevard (South stop),43.915191,882,882,0,2,,-78.860494,,,1
,,Ritson Northbound @ Rossland,43.917753,883,883,0,1,,-78.86149899999998,,,1
,,Ritson Northbound @ Tulip,43.919499,884,884,0,2,,-78.86217499999998,,,1
,,Ritson Northbound @ Darcy,43.92126249,885,885,0,2,,-78.862948,,,1
,,Northbound @ 881 Ritson,43.92314600000001,886,886,0,2,,-78.863791,,,1
,,Ritson Northbound @ Highgate,43.925002,887,887,0,2,,-78.864607,,,1
,,Ritson Northbound @ Oshawa Boulevard (North stop),43.927335,888,888,0,2,,-78.865643,,,1
,,Ritson Northbound @ Beatrice (South stop),43.928913,889,889,0,2,,-78.866347,,,1
,,Burns Westbound @ Centre,43.87103,89,89,0,2,,-78.941511,,,1
,,Ritson Northbound @ Ormond,43.93767900000001,892,892,0,2,,-78.870106,,,1
,,Conlin Westbound @ Ritson,43.95187700000001,896,896,0,2,,-78.878549,,,1
,,Conlin Westbound @ Manor,43.951264,897,897,0,2,,-78.881159,,,1
,,Conlin Westbound @ Avalon,43.95035,898,898,0,2,,-78.88532,,,1
,,Burns Westbound @ Henry,43.8703679,90,90,0,2,,-78.944504401,,,1
,,Victoria Westbound @ Gordon (Abilities Centre),43.860468,90007,90007,0,1,,-78.94369,,,1
,,Eastbound @ 1908 Colonel Sam,43.876615,90014,90014,0,2,,-78.804159,,,1
,,Simcoe Northbound @ Conant,43.877563,90015,90015,0,2,,-78.851395,,,1
,,Westbound @ 1766 Pickering Parkway,43.84327300000001,90016,90016,0,2,,-79.067939,,,1
,,Scugog Southbound @ Bons,43.930751,90034,90034,0,2,,-78.69972199999998,,,1
,,Scugog Southbound @ Somerscales,43.927613,90035,90035,0,2,,-78.698374,,,1
,,Coldstream Eastbound @ Harmony,43.944594,90038,90038,0,2,,-78.8507694,,,1
,,Coldstream Westbound @ Harmony (East side stop),43.9447913,90040,90040,0,2,,-78.8508273,,,1
,,Coldstream Westbound @ Harmony (West side stop),43.94435514,90041,90041,0,2,,-78.852735,,,1
,,Coldstream Westbound @ Pennel,43.944835,90042,90042,0,2,,-78.856035,,,1
,,Coldstream Westbound @ Clearbrook,43.94557611,90043,90043,0,2,,-78.857899,,,1
,,Coldstream Westbound @ Wilson,43.946166,90044,90044,0,2,,-78.862296,,,1
,,Wilson Northbound @ Greenhill,43.94900213,90045,90045,0,2,,-78.86431399999998,,,1
,,Coldstream Westbound @ Ritson,43.944435,90050,90050,0,2,,-78.872409,,,1
,,Coldstream Eastbound @ Whitestone,43.9451727,90051,90051,0,2,,-78.8686743,,,1
,,Coldstream Westbound @ Ormond,43.94571,90052,90052,0,2,,-78.866106,,,1
,,Coldstream Eastbound @ Ormond,43.945539,90053,90053,0,2,,-78.865092,,,1
,,Wilson Southbound @ Coldstream,43.945316,90054,90054,0,2,,-78.862892,,,1
,,Wilson Southbound @ Larry,43.94023700000001,90055,90055,0,2,,-78.860584,,,1
,,Wilson Southbound @ Taunton,43.937886,90056,90056,0,1,,-78.859533,,,1
,,Southbound @ 1310 Wilson,43.935634,90057,90057,0,2,,-78.85862899999998,,,1
,,Wilson Northbound @ Cavendish,43.915302,90063,90063,0,2,,-78.849728,,,1
,,Wilson Southbound @ Oakwood,43.915645,90064,90064,0,2,,-78.849962,,,1
,,Wilson Northbound @ Rossland,43.9190034,90065,90065,0,1,,-78.8512777,,,1
,,Wilson Southbound @ Rossland,43.920439,90066,90066,0,1,,-78.851912,,,1
,,Wilson Southbound @ Clearsky,43.943005,90070,90070,0,2,,-78.861823,,,1
,,Simcoe Southbound @ Founders,43.94634257,90076,90076,0,1,,-78.894148,,,1
,,Westbound @ 1340 Coldstream,43.94630488,90079,90079,0,2,,-78.844289,,,1
,,Eastbound @ 1321 Coldstream,43.9461252,90080,90080,0,2,,-78.844471,,,1
,,Wilson Southbound @ Beatrice,43.932287,90083,90083,0,2,,-78.857147,,,1
,,Taunton Westbound @ Garden (East side stop),43.9177648,90088,90088,0,2,,-78.9471226,,,1
,,Burns Westbound @ Annes (East side stop),43.8696061,91,91,0,2,,-78.9479702,,,1
,,Coldstream Westbound @ Northfield,43.945257,910,910,0,2,,-78.868727,,,1
,,Harwood Southbound @ Hunt,43.847692,91000,91000,0,2,,-79.020117,,,1
,,Harmony Southbound @ Taunton,43.93885,911,911,0,2,,-78.849298,,,1
,,Harmony Southbound @ Grand Ridge,43.935314,912,912,0,2,,-78.84771499999998,,,1
,,Harmony Southbound @ Swiss,43.933437,913,913,0,2,,-78.84691599999998,,,1
,,Northbound @ 753 Ritson,43.88025819,92003,92003,0,2,,-78.844845,,,1
,,Northbound @ 89 Church,43.857407,92009,92009,0,2,,-79.056726,,,1
,,Church Northbound @ Meekings,43.859534,92010,92010,0,2,,-79.0576403,,,1
,,Northbound @ 399 Church,43.8627026,92011,92011,0,2,,-79.0590204,,,1
,,Church Northbound @ Delaney,43.8645756,92012,92012,0,2,,-79.05982,,,1
,,Church Northbound @ Windle,43.867394,92013,92013,0,2,,-79.061057,,,1
,,Church Northbound @ Strickland,43.86935305,92014,92014,0,2,,-79.061926,,,1
,,Rossland Eastbound @ Harkins,43.87189,92016,92016,0,2,,-79.05884,,,1
,,Rossland Eastbound @ Ravenscroft,43.87402,92017,92017,0,2,,-79.05276,,,1
,,Ravenscroft Southbound @ Rossland,43.87353682,92018,92018,0,2,,-79.052967,,,1
,,Ravenscroft Southbound @ Hyde,43.871963,92019,92019,0,2,,-79.052408,,,1
,,Ravenscroft Southbound @ Delaney,43.8700233,92020,92020,0,2,,-79.0515815,,,1
,,Ravenscroft Southbound @ Pantoll,43.8683026,92036,92036,0,2,,-79.050836,,,1
,,Ravenscroft Southbound @ Mossa,43.86707220000001,92037,92037,0,2,,-79.0503198,,,1
,,Ravenscroft Southbound @ Daniels,43.86361,92038,92038,0,2,,-79.048446,,,1
,,Rossland Westbound @ Woodcock,43.878759,92041,92041,0,2,,-79.03210199999998,,,1
,,Rossland Westbound @ 128 Rossland,43.878137,92042,92042,0,2,,-79.03495599999998,,,1
,,Westney Northbound @ Williamson,43.884761,92043,92043,0,2,,-79.046574,,,1
,,Clements Westbound @ Finley,43.833197,92047,92047,0,2,,-79.027767,,,1
,,Northbound @ 133 Salem,43.86054494,92054,92054,0,2,,-79.01441303999998,,,1
,,Williamson Eastbound @ Gillett,43.89575475,92059,92059,0,2,,-79.0227251,,,1
,,Williamson Westbound @ Warner,43.89760600000001,92061,92061,0,2,,-79.016244,,,1
,,Salem Southbound @ Williamson,43.892717,92064,92064,0,2,,-79.028741,,,1
,,Salem Southbound @ Twilley,43.86138006,92071,92071,0,2,,-79.01519546999998,,,1
,,Eastbound @ 257 Kingston Road East,43.8639584,92072,92072,0,2,,-79.0131049,,,1
,,Salem Southbound @ Mandrake,43.85988205000001,92075,92075,0,2,,-79.01450543,,,1
,,Colonel Sam Eastbound @ Farewell,43.879227,93000,93000,0,2,,-78.827646,,,1
,,Rossland Westbound @ Ravenscroft,43.8740817866386,93016,93016,0,2,,-79.05344637834429,,,1
,,Toronto Northbound @ Banff,44.093966,93019,93019,0,2,,-79.13067599999998,,,1
,,Toronto Southbound @ Banff,44.094054,93020,93020,0,2,,-79.130985,,,1
,,Thornton Southbound @ Monaghan (Trent University Oshawa),43.88908,93024,93024,0,2,,-78.892506,,,1
,,Simcoe Southbound @ Windfields Farm,43.96308,93026,93026,0,1,,-78.90291,,,1
,,Olive Eastbound @ Verdun,43.8916763,93027,93027,0,2,,-78.8461123,,,1
,,Lakeview Westbound @ Birchcliffe,43.861986,93028,93028,0,2,,-78.834452,,,1
,,Harwood Southbound @ Haskell,43.89090112,93031,93031,0,2,,-79.03862608999998,,,1
,,Rossland Eastbound @ Brentwood,43.91884000000001,93035,93035,0,2,,-78.85475,,,1
,,Harmony Northbound @ Coldstream,43.94528721,93036,93036,0,2,,-78.85177539999998,,,1
,,Baldwin Southbound @ Canary,43.92999275,93040,93040,0,2,,-78.962969,,,1
,,Baldwin Northbound @ Canary,43.93034,93041,93041,0,2,,-78.96275199999998,,,1
,,Kingston Eastbound @ Notion,43.85221471,93048,93048,0,2,,-79.06469787,,,1
,,Gibb Westbound @ Stevenson (East side stop),43.8863306,93054,93054,0,2,,-78.8793725,,,1
,,Westney Southbound @ Taunton,43.89199751000001,93055,93055,0,2,,-79.05006016999998,,,1
,,Westney Northbound @ Taunton,43.89317982,93056,93056,0,2,,-79.05035663,,,1
,,Rossland Westbound @ Carter-Bennett,43.8755334,93057,93057,0,2,,-79.04638522,,,1
,,Gordon Westbound @ James Govan,43.8506919,93058,93058,0,2,,-78.94358167,,,1
,,Gordon Eastbound @ James Govan,43.85061079,93059,93059,0,2,,-78.94366388,,,1
,,Kingston Westbound @ Altona,43.808712,93060,93060,0,1,,-79.131154,,,1
,,Kingston Eastbound @ Altona,43.807572,93061,93061,0,1,,-79.132422,,,1
,,Toronto Southbound @ Douglas,44.09186165,93063,93063,0,2,,-79.13244958999998,,,1
,,Conlin Westbound @ Bridle,43.9491175,93064,93064,0,2,,-78.8910235,,,1
,,Eastbound @ 437 Taunton,43.91197,93083,93083,0,2,,-78.97113899999998,,,1
,,Country Lane Northbound @ Shenandoah,43.90503,93091,93091,0,2,,-78.97245,,,1
,,Country Lane Northbound @ Vineyard,43.9091991,93092,93092,0,2,,-78.9747169,,,1
,,Strouds Lane Eastbound @ Calvington,43.82290900000001,93101,93101,0,2,,-79.136049,,,1
,,Old Simcoe Northbound @ Victoria,44.093677,93102,93102,0,2,,-78.95541799999998,,,1
,,Scugog Eastbound @ High,44.10026,93106,93106,0,2,,-78.94311,,,1
,,Highway 2 Eastbound @ Sandringham,43.9094692,93111,93111,0,2,,-78.79465159999998,,,1
,,Pickering Parkway Terminal Platform B12,43.832968,93112,93112,0,1,,-79.0851,,,1
,,Victoria Eastbound @ Gordon (Abilities Centre),43.8600147,93115,93115,0,1,,-78.9446226,,,1
,,Station Westbound @ Harwood,43.85131100000001,93121,93121,0,2,,-79.022762,,,1
,,Station Westbound @ Mills,43.85056,93122,93122,0,2,,-79.02585999999998,,,1
,,Station Westbound @ Dowty,43.8491309,93123,93123,0,2,,-79.028733,,,1
,,Williamson Eastbound @ Seward,43.89836540000001,93125,93125,0,2,,-79.01162189999998,,,1
,,Williamson Westbound @ Stokes,43.8984647,93126,93126,0,2,,-79.0118366,,,1
,,Williamson Eastbound @ Warner,43.897461,93127,93127,0,2,,-79.0163395,,,1
,,Williamson Westbound @ Gillett,43.895826,93128,93128,0,2,,-79.02289399999998,,,1
,,Salem Northbound @ Elliottglen Dr,43.895662,93137,93137,0,2,,-79.0297218,,,1
,,Salem Southbound @ Dunwell Cr,43.8955183,93138,93138,0,2,,-79.029968,,,1
,,Harwood Southbound @ Taunton,43.89463400000001,93139,93139,0,2,,-79.042023,,,1
,,Harwood Northbound @ Taunton,43.895046,93140,93140,0,2,,-79.042096,,,1
,,Harwood Northbound @ Haskell,43.8911583,93141,93141,0,2,,-79.03853429999998,,,1
,,Harwood Southbound @ Williamson,43.8885767,93142,93142,0,2,,-79.0376546,,,1
,,Rossland Westbound @ Westney,43.87613300000001,93143,93143,0,1,,-79.044178,,,1
,,Southbound @ 800 Salem,43.879163,93145,93145,0,2,,-79.017714,,,1
,,Northbound @ 789 Salem,43.87883,93146,93146,0,2,,-79.01727099999998,,,1
,,Salem Southbound @ Kerrison,43.8711003,93147,93147,0,2,,-79.0177387,,,1
,,Salem Northbound @ Kerrison,43.8704308,93148,93148,0,2,,-79.0177597,,,1
,,Salem Southbound @ Ringer,43.8671137,93149,93149,0,2,,-79.0176202,,,1
,,Salem Northbound @ Ringer,43.8666738,93150,93150,0,2,,-79.0171273,,,1
,,Salem Southbound @ Kingston,43.86358,93151,93151,0,2,,-79.016129,,,1
,,Salem Northbound @ Kingston,43.86368800000001,93152,93152,0,2,,-79.015986,,,1
,,Bayly Westbound @ Audley,43.850484,93158,93158,0,1,,-78.98969099999998,,,1
,,Westbound @ 508 Bayly,43.8495632,93159,93159,0,2,,-78.9937104,,,1
,,Southbound @ 1508 Salem,43.890577,93160,93160,0,2,,-79.027818,,,1
,,Salem Northbound @ Williamson,43.89315689,93161,93161,0,2,,-79.028651,,,1
,,Harmony Northbound @ Taunton (South side stop),43.939112,93177,93177,0,2,,-78.849112,,,1
,,Simcoe Northbound @ Athol,43.89651,93178,93178,0,2,,-78.86306,,,1
,,Dean Westbound @ Normandy,43.88834,93183,93183,0,2,,-78.844227,,,1
,,Northbound @ 3193 Thickson,43.906341,93185,93185,0,2,,-78.921216,,,1
,,Thickson Northbound @ Winterberry,43.9084673,93186,93186,0,2,,-78.92209579999998,,,1
,,Thornton Southbound @ Arklow,43.88768000000001,93188,93188,0,2,,-78.891874,,,1
,,Westbound @ 944 Colonel Sam,43.880828,93189,93189,0,2,,-78.821307,,,1
,,Brock Road Southbound @ Finch,43.85004333,93191,93191,0,2,,-79.07550836999998,,,1
,,Glenanna Eastbound @ Fieldlight,43.839231,93192,93192,0,2,,-79.08969999999998,,,1
,,Pickering Parkway Westbound @ Denmar,43.843305,93193,93193,0,2,,-79.073586,,,1
,,Pickering Parkway Southbound @ Geta,43.8422129,93194,93194,0,2,,-79.0739061,,,1
,,Pickering Parkway Southbound @ Portland,43.83966433,93195,93195,0,2,,-79.073091,,,1
,,Westbound @ 1538 Pickering Parkway,43.8374808,93196,93196,0,2,,-79.0771218,,,1
,,Pickering Parkway Westbound @ Valley Farm,43.836377,93197,93197,0,2,,-79.079469,,,1
,,Altona Northbound @ Sparrow (North stop),43.830949,93208,93208,0,2,,-79.14252,,,1
,,Whites Southbound @ Kingston,43.819415,93216,93216,0,2,,-79.115736,,,1
,,Whites Northbound @ Kingston,43.81854417000001,93217,93217,0,2,,-79.115326,,,1
,,Oklahoma Eastbound @ Whites,43.8118895,93218,93218,0,1,,-79.1114637,,,1
,,Oklahoma Westbound @ Whites,43.81194,93219,93219,0,1,,-79.1119982,,,1
,,Oklahoma Eastbound @ Hillcrest,43.812872,93222,93222,0,2,,-79.10702,,,1
,,Oklahoma Eastbound @ West Shore,43.813811,93224,93224,0,2,,-79.102832,,,1
,,Kingston Eastbound @ Port Union,43.79915600000001,93227,93227,0,2,,-79.14547,,,1
,,Pine Grove Eastbound @ Oakburn,43.825384,93228,93228,0,2,,-79.145054,,,1
,,Pine Grove Eastbound @ Altona,43.827685,93231,93231,0,1,,-79.142003,,,1
,,Pine Grove Westbound @ Altona,43.82773000000001,93232,93232,0,1,,-79.142123,,,1
,,Krosno Eastbound @ Annland,43.821475,93234,93234,0,2,,-79.08085199999998,,,1
,,Krosno Eastbound @ Modlin,43.821887,93235,93235,0,2,,-79.078981,,,1
,,Adelaide Eastbound @ Ritson,43.906513,93236,93236,0,2,,-78.85589,,,1
,,Kingston Westbound @ Sheppard,43.79950800000001,93240,93240,0,2,,-79.145701,,,1
,,Thickson Southbound @ Consumers,43.873205,93242,93242,0,2,,-78.90715299999998,,,1
,,Wentworth Eastbound @ Forbes,43.85995852,93243,93243,0,2,,-78.89472,,,1
,,Phillip Murray Eastbound @ Skae,43.85485,93246,93246,0,2,,-78.87405,,,1
,,Nichol Eastbound @ Springwood,43.88431645,93247,93247,0,2,,-78.90604,,,1
,,Nichol Eastbound @ Thickson,43.882694,93248,93248,0,2,,-78.910251,,,1
,,Southbound @ 164 Glen Hill,43.88349500000001,93249,93249,0,2,,-78.91435,,,1
,,Kingston Eastbound @ Salem,43.8634583,93254,93254,0,1,,-79.0151977,,,1
,,Ellesmere Eastbound @ Meadowvale,43.7923,93255,93255,0,2,,-79.1639,,,1
,,Cochrane Nothbound @ Bonacord,43.8872229,93258,93258,0,2,,-78.9559276,,,1
,,Ellesmere Westbound @ Meadowvale,43.792626,93259,93259,0,2,,-79.16329399999998,,,1
,,Cochrane Northbound @ Walnut,43.88174,93261,93261,0,2,,-78.95351,,,1
,,Cochrane Northbound @ Rossland,43.894916,93262,93262,0,2,,-78.959282,,,1
,,Champlain Westbound @ Fox,43.876345,93276,93276,0,2,,-78.878626,,,1
,,Nichol Eastbound @ Thickson (West Side Stop),43.88238126,93277,93277,0,2,,-78.91207989,,,1
,,Rosswell Southbound @ Gord Vinson,43.891066,93293,93293,0,2,,-78.798693,,,1
,,Prestonvale Northbound @ Glenabbey,43.89756,93301,93301,0,2,,-78.79482,,,1
,,Sandringham Eastbound @ Yorkville,43.9029456,93305,93305,0,2,,-78.790222,,,1
,,Sandringham Northbound @ Hillhurst,43.90479976000001,93306,93306,0,2,,-78.788302,,,1
,,Sandringham Eastbound @ Trulls,43.9060993,93307,93307,0,2,,-78.7866448,,,1
,,Altona Northbound @ Sparrow (South stop),43.829695,93321,93321,0,2,,-79.141957,,,1
,,Altona Southbound @ Sparrow (South stop),43.829703,93322,93322,0,2,,-79.14212,,,1
,,Courtice Northbound @ Moyse,43.914284,93323,93323,0,2,,-78.778853,,,1
,,Courtice Southbound @ Nash,43.91644200000001,93324,93324,0,2,,-78.77997,,,1
,,Courtice Northbound @ Nash,43.916109,93325,93325,0,2,,-78.779658,,,1
,,Courtice Northbound @ George Reynolds,43.920355,93326,93326,0,2,,-78.781595,,,1
,,Courtice Southbound @ George Reynolds,43.920052,93327,93327,0,2,,-78.781676,,,1
,,George Reynolds Westbound @ Sleeman,43.92032600000001,93328,93328,0,2,,-78.78806899999998,,,1
,,George Reynolds Eastbound @ Sleeman,43.92021600000001,93329,93329,0,2,,-78.787834,,,1
,,George Reynolds Westbound @ Trulls,43.919621,93330,93330,0,2,,-78.790942,,,1
,,Trulls Northbound @ Highway 2,43.911656,93338,93338,0,2,,-78.788656,,,1
,,Townline Southbound @ Grandview,43.887704,93347,93347,0,2,,-78.80528099999998,,,1
,,Grandview Westbound @ Wesley,43.886887,93348,93348,0,2,,-78.806272,,,1
,,Grandview Northbound @ Wesley,43.887969,93349,93349,0,2,,-78.81067299999998,,,1
,,Bloor Westbound @ Grandview,43.88987800000001,93350,93350,0,2,,-78.814294,,,1
,,Conlin Westbound @ Riverton,43.955816,93353,93353,0,2,,-78.86148,,,1
,,Conlin Eastbound @ Riverton,43.955617,93354,93354,0,2,,-78.861844,,,1
,,Wilson Southbound @ Conlin,43.953884,93355,93355,0,2,,-78.866753,,,1
,,Wilson Northbound @ Conlin,43.954223,93356,93356,0,2,,-78.866713,,,1
,,Wilson Northbound @ Coldstream,43.9454436,93357,93357,0,2,,-78.862774,,,1
,,Wilson Southbound @ Greenhill,43.94918809,93358,93358,0,2,,-78.86470199999998,,,1
,,Wilson Northbound @ Clearsky,43.943242,93359,93359,0,2,,-78.86174,,,1
,,Wilson Northbound @ Blackwood,43.939709,93360,93360,0,2,,-78.860169,,,1
,,Wilson Northbound @ Taunton,43.936911,93361,93361,0,1,,-78.85898,,,1
,,Wilson Northbound @ Beatrice,43.932443,93362,93362,0,2,,-78.857028,,,1
,,Harmony Southbound @ Beatrice,43.929665,93365,93365,0,2,,-78.845218,,,1
,,Harmony Northbound @ Beatrice,43.92924,93366,93366,0,2,,-78.844825,,,1
,,Harmony Southbound @ Storie,43.928091,93367,93367,0,2,,-78.844483,,,1
,,Harmony Northbound @ Storie,43.92776,93368,93368,0,2,,-78.84414599999998,,,1
,,Harmony Northbound @ Rossland (North side stop),43.922688,93369,93369,0,1,,-78.841933,,,1
,,Harmony Southbound @ Rossland,43.922125,93370,93370,0,1,,-78.84209,,,1
,,Stevenson Southbound @ Woodcrest,43.90107504,93376,93376,0,2,,-78.887003,,,1
,,Adelaide Westbound @ Park,43.90133500000001,93377,93377,0,2,,-78.875818,,,1
,,Adelaide Westbound @ Gibbons,43.900141,93379,93379,0,2,,-78.880768,,,1
,,Major Oaks Northbound @ Pepperwood,43.858568,93387,93387,0,2,,-79.08868099999998,,,1
,,Major Oaks Northbound @ Dellbrook,43.859848,93388,93388,0,2,,-79.089555,,,1
,,Dellbrook Eastbound @ Chapman,43.86040400000001,93389,93389,0,2,,-79.084541,,,1
,,Dixie Northbound @ Ridgewood,43.839987,93394,93394,0,2,,-79.103036,,,1
,,Dixie Southbound @ Ridgewood,43.84047936000001,93395,93395,0,2,,-79.10342,,,1
,,Strouds Westbound @ Autumn,43.82569,93402,93402,0,2,,-79.13275,,,1
,,Strouds Westbound @ Calvington,43.823157,93403,93403,0,2,,-79.135777,,,1
,,Altona Southbound @ Waterford,43.821185,93404,93404,0,2,,-79.138448,,,1
,,Strouds Westbound @ Fernam,43.828088,93414,93414,0,2,,-79.125989,,,1
,,Finch Eastbound @ Rosebank,43.83702000000001,93415,93415,0,1,,-79.134513,,,1
,,Finch Westbound @ Rosebank,43.83725,93416,93416,0,1,,-79.134109,,,1
,,Finch Westbound @ Whites,43.839284,93420,93420,0,1,,-79.124213,,,1
,,Altona Northbound @ Strouds,43.822599,93421,93421,0,2,,-79.138737,,,1
,,Coldstream Eastbound @ Clearbrook,43.94497350000001,93424,93424,0,2,,-78.8563396,,,1
,,Harmony Southbound @ Coldstream,43.9437266,93425,93425,0,2,,-78.8514735,,,1
,,Coldstream Eastbound @ Ritson,43.944385,93426,93426,0,2,,-78.872175,,,1
,,Stevenson Southbound @ Adelaide,43.89911137,93429,93429,0,2,,-78.88614699999998,,,1
,,Harmony Southbound @ Glebe,43.91756800000001,93432,93432,0,2,,-78.840044,,,1
,,Anderson Northbound @ Johnson,43.888622,93433,93433,0,2,,-78.924243,,,1
,,Anderson Southbound @ Johnson,43.88873825000001,93434,93434,0,2,,-78.924559,,,1
,,Dellbrook Eastbound @ Melman,43.858381,93435,93435,0,2,,-79.08071,,,1
,,Stevenson Southbound @ Madison,43.898086,93439,93439,0,2,,-78.885693,,,1
,,Brock Road Southbound @ Clearside,43.86713000000001,93441,93441,0,2,,-79.08281,,,1
,,Rossland Eastbound @ Brock Road,43.86776672641295,93442,93442,0,2,,-79.0822254993939,,,1
,,Pickering Parkway Westbound @ Liverpool,43.833656,93450,93450,0,2,,-79.089201,,,1
,,Harmony Northbound @ Corbetts,43.924544,93453,93453,0,2,,-78.842742,,,1
,,Harmony Southbound @ Corbetts,43.92509600000001,93454,93454,0,2,,-78.843164,,,1
,,Stevenson Southbound @ Annapolis,43.903822,93455,93455,0,2,,-78.88820699999998,,,1
,,Brock Road Northbound @ Dellbrook,43.85994,93457,93457,0,2,,-79.07961,,,1
,,Brock Road Southbound @ Dellbrook,43.85912,93458,93458,0,2,,-79.07955,,,1
,,Thornton Southbound @ Skae,43.85915911,93459,93459,0,2,,-78.879187,,,1
,,Thornton Northbound @ Skae,43.85911722,93460,93460,0,2,,-78.879086,,,1
,,Thornton Southbound @ Phillip Murray,43.85471414,93461,93461,0,2,,-78.878845,,,1
,,Phillip Murray Westbound @ Thornton,43.85448188,93462,93462,0,2,,-78.878558,,,1
,,Wentworth Eastbound @ Boundary,43.8617546,93463,93463,0,2,,-78.8863301,,,1
,,Wentworth Westbound @ Thornton,43.863046,93464,93464,0,2,,-78.881491,,,1
,,Wentworth Eastbound @ Thornton,43.86294500000001,93465,93465,0,2,,-78.881117,,,1
,,Townline Southbound @ Down,43.888891,93466,93466,0,2,,-78.805747,,,1
,,Brook Hill Eastbound @ Green,43.913733,93469,93469,0,2,,-78.713055,,,1
,,Mill Southbound @ Edward,43.91462,93472,93472,0,2,,-78.587591,,,1
,,Carnwith Eastbound @ Baldwin,43.9668955,93482,93482,0,2,,-78.9578328,,,1
,,Carnwith Eastbound @ Watford,43.967258,93484,93484,0,2,,-78.951755,,,1
,,Carnwith Eastbound @ Thickson,43.9679088,93485,93485,0,2,,-78.9488879,,,1
,,Audley Northbound @ Crellin,43.84361,93491,93491,0,2,,-78.98639,,,1
,,Coldstream Eastbound @ Wilson,43.945803,93493,93493,0,2,,-78.86329499999998,,,1
,,Brock Road Southbound @ Quigley,43.828737,93496,93496,0,2,,-79.065713,,,1
,,Clements Eastbound @ Brock Road,43.825056,93497,93497,0,1,,-79.062901,,,1
,,Eastbound @ 1845 Clements,43.82558800000001,93498,93498,0,2,,-79.06062799999998,,,1
,,Eastbound @ 1885 Clements,43.826442,93499,93499,0,2,,-79.056838,,,1
,,Clements Eastbound @ Squires Beach,43.82698100000001,93500,93500,0,2,,-79.054408,,,1
,,Squires Beach Southbound @ Clements,43.824718,93501,93501,0,2,,-79.053242,,,1
,,Squires Beach Southbound @ McKay,43.821685,93502,93502,0,2,,-79.051934,,,1
,,Southbound @ 770 McKay,43.81876900000001,93504,93504,0,2,,-79.057412,,,1
,,Montgomery Park Westbound @ Brock Road,43.815712,93506,93506,0,2,,-79.059768,,,1
,,Sandy Beach Northbound @ Parkham,43.819466,93509,93509,0,2,,-79.072332,,,1
,,Alyssum Westbound @ Krosno,43.8241576,93511,93511,0,2,,-79.0759742,,,1
,,Krosno Westbound @ Modlin,43.8219172,93512,93512,0,2,,-79.0792351,,,1
,,Montgomery Park Westbound @ OPG Pickering,43.8144291,93519,93519,0,2,,-79.0652288,,,1
,,Adelaide Westbound @ Fernhill,43.899535,93521,93521,0,2,,-78.883283,,,1
,,Wentworth Westbound @ Boundary (East side stop),43.86224717000001,93527,93527,0,2,,-78.885536,,,1
,,Main Southbound @ Duchess,43.971806,93532,93532,0,2,,-78.615001,,,1
,,Main Southbound @ Winter,43.964867,93533,93533,0,2,,-78.612009,,,1
,,Glenabbey Westbound @ Prestonvale,43.89786363000001,93534,93534,0,2,,-78.794723,,,1
,,Glenabbey Southbound @ Oke,43.901355,93536,93536,0,2,,-78.792329,,,1
,,Glenabbey Northbound @ Found,43.900483,93537,93537,0,2,,-78.791802,,,1
,,Kingston Eastbound @ Liverpool,43.835851,93542,93542,0,1,,-79.09007,,,1
,,Stevenson Southbound @ Creighton,43.89565665,93551,93551,0,2,,-78.884573,,,1
,,Harmony Northbound @ Capri,43.90136600000001,93552,93552,0,2,,-78.832565,,,1
,,Winchester Westbound @ Cachet,43.95900300000001,93553,93553,0,2,,-78.936407,,,1
,,Victoria Westbound @ Jeffery,43.858353,93554,93554,0,2,,-78.953388,,,1
,,Victoria Westbound @ Halls,43.85395,93555,93555,0,2,,-78.973499,,,1
,,Bayly Westbound @ Lake Ridge,43.852679,93556,93556,0,2,,-78.979746,,,1
,,Bayly Eastbound @ Lake Ridge,43.852479,93557,93557,0,2,,-78.97930599999998,,,1
,,Victoria Eastbound @ Halls,43.853654,93558,93558,0,2,,-78.974109,,,1
,,Victoria Eastbound @ Seaboard Gate,43.8581551,93559,93559,0,2,,-78.9532997,,,1
,,Britannia Westbound @ Kedron,43.9562646,93562,93562,0,2,,-78.8795994,,,1
,,Britannia Westbound @ Pindar,43.955218,93564,93564,0,2,,-78.884259,,,1
,,Britannia Westbound @ Bridle,43.956057,93568,93568,0,2,,-78.892605,,,1
,,Burkholder Southbound @ Belcourt,43.874871,93580,93580,0,2,,-79.117902,,,1
,,Burkholder Southbound @ Hibiscus,43.871065,93582,93582,0,2,,-79.11385,,,1
,,Dowty Northbound @ Hunt,43.84649252894414,93595,93595,0,2,,-79.02741730050283,,,1
,,Dowty Southbound @ Hunt,43.8466257837757,93596,93596,0,2,,-79.02777620444002,,,1
,,Wentworth Eastbound @ Wilson,43.87798200000001,93597,93597,0,2,,-78.832502,,,1
